name,Number of residents,year,Ages 0-5,Ages 6-17,Ages 18-29,Ages 30-39,Ages 40-49,Ages 50-59,Ages over 65,Working age,Gymn Ed,Prof Ed,Bachelors,Medium HE,Masters,No education,Currently studying,Entrepreneurs,Low income,Middle income,High income,Danish origin,Western,non-Western,wkb_geometry
Nørre Hospitals,1769,2009,6.05000019,8.76000023,20.18000031,17.92000008,9.77999973,10.01000023,27.29999924,80.19999695,9.51000023,12.82999992,3.42000008,13.39999962,15.86999989,20.81999969,24.13999939,9.14000034,39.77999878,34.68000031,25.54000092,76.81999969,5.98999977,17.18000031
Læssøes,1441,2009,8.05000019,8.39999962,24.21999931,24.36000061,15.06000042,13.94999981,5.96999979,85.13999939,9.56000042,12.39000034,2.92000008,14.60000038,23.88999939,13.81000042,22.82999992,12.35999966,33.52000046,24.43000031,42.04999924,88.05999756,8.26000023,3.68000007
Rømers,294,2010,8.5,10.53999996,24.82999992,25.17000008,11.89999962,10.88000011,8.15999985,81.77999878,15.97999954,9.59000015,4.11000013,15.97999954,15.97999954,18.71999931,19.62999916,9.68000031,31.57999992,25.51000023,42.90999985,83.66999817,9.52000046,6.80000019
Birkegades,603,2009,7.63000011,7.30000019,30.02000046,24.70999908,15.92000008,10.44999981,3.98000002,87.30000305,10.77000046,11.59000015,3.66000009,16.05999947,16.87000084,16.45999908,24.59000015,10.84000015,39.04999924,23.18000031,37.77000046,84.91000366,10.44999981,4.63999987
Sankt Johannes,1759,2009,7.73000002,5.28999996,35.59000015,29.04999924,12.05000019,7.38999987,2.9000001,87.84999847,11.15999985,8.88000011,2.28999996,13.18000031,19.17000008,13.92000008,31.40999985,17.29000092,40.31999969,24.97999954,34.70000076,86.23999786,9.03999996,4.71999979
Panums,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nørre Alles,783,2009,0,0,0.63999999,0.25999999,2.29999995,10.85999966,85.94999695,8.05000019,4.55000019,25.45000076,3.6400001,9.09000015,2.73000002,50,4.55000019,4.17000008,8.98999977,82.68000031,8.31999969,92.58999634,4.09000015,3.31999993
Egmonts,964,2009,0,0,98.65000153,1.13999999,0,0.1,0.1,93.45999908,1.76999998,0,0.20999999,1.03999996,1.03999996,4.57000017,91.37999725,19.44000053,92.01000214,6.71000004,1.27999997,86.09999847,10.47999954,3.42000008
Guldbergs,2304,2009,8.81000042,8.77000046,27.81999969,21.56999969,13.23999977,13.93000031,5.86000013,82.51000214,8.64000034,16.37999916,2.11999989,15.31999969,7.96999979,24.29000092,25.29000092,17.30999947,38.24000168,33.75,28.02000046,75.65000153,5.55999994,18.79000092
Refsnæsgades,1228,2009,7,10.90999985,21.73999977,23.62000084,14.40999985,15.64000034,6.67999983,77.30999756,6.40999985,15.97999954,3.25999999,13.25,9.46000004,31.64999962,19.97999954,23.63999939,36.16999817,38.72000122,25.12000084,75,4.48000002,20.52000046
Revals,853,2014,8.68000031,12.43000031,27.07999992,19.80999947,13.35999966,11.72000027,6.92000008,82.44999695,8.22999954,14.23999977,2.05999994,12.02999973,15.18999958,23.26000023,25,,,,,65.65000153,8.09000015,26.26000023
Stevnsgades,1707,2009,7.44000006,9.89999962,27.82999992,23.07999992,14,11.35999966,6.38999987,80.59999847,10.22000027,14.84000015,3.55999994,12.64000034,10.60000038,23.62000084,24.53000069,18.69000053,41.13999939,34.20000076,24.67000008,74.45999908,6.8499999,18.69000053
Ravnsborgs,1335,2009,7.71999979,7.57000017,33.70999908,22.92000008,13.93000031,10.40999985,3.75,84.73999786,11.23999977,11.97000027,2.82999992,12.97999954,15.17000008,18.10000038,27.70000076,11.15999985,43.27000046,26.89999962,29.81999969,86.22000122,8.23999977,5.53999996
Elmegades,1223,2009,7.44000006,10.14000034,27.95999908,24.37000084,16.60000038,9.56999969,3.92000008,87.65000153,11.96000004,11.02999973,2.68000007,15.46000004,19.47999954,13.92000008,25.45999908,9.64000034,39.25,24.40999985,36.34000015,85.61000061,8.09000015,6.30000019
Fælled,1291,2009,5.57999992,6.73999977,41.36000061,22.77000046,10.30000019,8.98999977,4.26000023,86.84999847,9.48999977,11.59000015,2.54999995,11.59000015,15.23999977,17.70000076,31.84000015,12.34000015,43.81999969,27.87000084,28.30999947,76.37000275,7.67000008,15.96000004
Fyensgades,1020,2009,7.3499999,9.60999966,31.95999908,25.20000076,11.56999969,10.10000038,4.21999979,85.19000244,11.14000034,13.10000038,3.92000008,11.86999989,14.43999958,18.12000084,27.42000008,15.31000042,41.63000107,31.42000008,26.95000076,74.30999756,7.55000019,18.13999939
Blågårds,769,2009,6.11000013,12.35000038,20.68000031,21.59000015,18.34000015,15.98999977,4.94000006,86.59999847,12.96000004,11.96000004,2.81999993,17.11000061,20.27000046,12.61999989,22.26000023,12,31.77000046,28.53000069,39.70999908,83.62000275,5.71999979,10.65999985
Wessels,955,2009,8.68999958,16.34000015,21.26000023,17.37999916,12.97999954,16.64999962,6.69999981,84.25,10.60000038,11.48999977,3.24000001,15.90999985,18.40999985,13.98999977,26.36000061,5.19000006,34.93999863,26.52000046,38.54000092,75.38999939,7.01999998,17.59000015
Blegdams,1548,2014,6.78000021,10.27000046,24.73999977,17.04999924,16.02000046,15.18000031,9.94999981,86.95999908,6.17000008,15.38000011,4.17000008,16.42000008,19.89999962,13.89999962,24.06999969,,,,,88.30999756,6.32999992,5.36000013
Slotsgades,1254,2009,9.48999977,20.80999947,19.45999908,16.67000008,14.18999958,14.75,4.63000011,73.23999786,8.78999996,14.18999958,3.4000001,11.84000015,8.43999958,34.81999969,18.52000046,19.44000053,39.70000076,34.66999817,25.62999916,43.61999893,5.73999977,50.63999939
Baggesens,453,2009,9.93000031,16.34000015,24.05999947,17.21999931,13.02000046,13.47000027,5.96000004,80.94000244,11.14999962,13.06000042,3.18000007,12.73999977,14.97000027,24.20000076,20.70000076,9.68000031,39.06999969,31.78000069,29.14999962,56.95000076,5.73999977,37.31000137
Solitudevejs,1257,2009,8.10999966,14.15999985,27.45000076,18.13999939,13.43999958,13.76000023,4.92999983,78.84999847,9.72999954,12.78999996,2.00999999,12.05000019,12.05000019,29.48999977,21.87999916,11.97000027,43.63999939,29.70000076,26.67000008,61.25999832,13.52000046,25.21999931
Prins Jørgens,165,2009,7.88000011,7.26999998,34.54999924,21.20999908,18.18000031,9.09000015,1.82000005,90.70999908,12.14000034,11.43000031,3.56999993,16.43000031,17.86000061,10.71000004,27.86000061,5,34.31000137,27.73999977,37.95999908,81.81999969,9.09000015,9.09000015
Helligkors,856,2009,10.97999954,17.76000023,23.95000076,19.28000069,11.92000008,11.56999969,4.55999994,78.68000031,10.39000034,11.72999954,3.18000007,13.56999969,12.56000042,25.45999908,23.12000084,22,39.22999954,34.84999847,25.93000031,53.86000061,5.26000023,40.88999939
Ewalds,1287,2009,8,11.89000034,16.86000061,18.26000023,14.60999966,20.75,9.63000011,71.55000305,8.78999996,16.51000023,4.07000017,11.89999962,14.35999966,28.19000053,16.18000031,17.56999969,32.91999817,35.81000137,31.27000046,69.45999908,6.5999999,23.93000031
Herman Triers,695,2009,6.90999985,5.32000017,16.97999954,21.57999992,12.52000046,20.71999931,15.97000027,82.76000214,9.96000004,16.13999939,2.78999996,20.52000046,22.11000061,13.75,14.73999977,14.14000034,26.11000061,23.31999969,50.56999969,86.76000214,7.76999998,5.46999979
Korsgades,763,2009,7.98999977,11.80000019,33.68000031,17.17000008,11.27000046,13.5,4.59000015,78.55999756,8.14999962,13.57999992,2.54999995,12.22000027,11.03999996,26.82999992,25.63999939,16.67000008,42.04999924,30.19000053,27.76000023,63.43000031,7.73000002,28.82999992
Sankt Josephs,834,2009,5.88000011,9.94999981,28.65999985,21.10000038,13.18999958,13.55000019,7.67000008,83.11000061,10.61999989,14.26000023,3.02999997,9.40999985,15.17000008,23.67000008,23.81999969,12.64000034,40.27999878,30.76000023,28.96999931,73.73999786,6.71000004,19.54000092
Rantzaus,1218,2009,6.4000001,8.69999981,37.77000046,23.80999947,11.07999992,8.77999973,3.45000005,83.13999939,10.02000046,11.51000023,2.07999992,11.60999966,14.38000011,20.13999939,30.26000023,14.28999996,46.08000183,30.40999985,23.51000023,79.72000122,8.05000019,12.22999954
Struensees,800,2009,9.13000011,7,28.87999916,27.25,12.75,10.38000011,4.63000011,84.12000275,9.01000023,13.51000023,2.48000002,13.81999969,14.43999958,20.64999962,26.09000015,16.67000008,37.45999908,31.86000061,30.68000031,81.37999725,7.63000011,11
Åboulevardens,1075,2009,12.18999958,23.35000038,21.12000084,18.87999916,13.21000004,8.64999962,2.5999999,77.59999847,7.82999992,15.22000027,5.51000023,10.14000034,7.38999987,29.86000061,24.05999947,30,41.02999878,34.43000031,24.53000069,36.27999878,5.30000019,58.41999817
Landsarkivets,1607,2009,6.53000021,5.48000002,36.70999908,25.07999992,10.21000004,10.27000046,5.71999979,89.58000183,10.02000046,13.98999977,3.28999996,14.28999996,13.39000034,14.06000042,30.95999908,18.18000031,38.27000046,32.09000015,29.63999939,84.69000244,6.53000021,8.77000046
Hellebækgades,1552,2009,7.46999979,5.53999996,29.45000076,25.38999939,13.27000046,12.89000034,5.98999977,82.88999939,9.67000008,13.21000004,3.06999993,14.31000042,15.56999969,18.95000076,25.23999977,15.44999981,39.04999924,32.50999832,28.44000053,83.18000031,5.40999985,11.39999962
Hornbækgades,1936,2009,8.10999966,8.98999977,25.87999916,21.02000046,10.89999962,16.27000046,8.82999992,85.41000366,7.69999981,27.14999962,4.19000006,12.85000038,9.68999958,17.65999985,20.76000023,15.14999962,32.27999878,34.84000015,32.88999939,90.44000244,3.61999989,5.94000006
Jægersborggades,792,2009,7.57999992,3.27999997,38.13000107,30.18000031,9.72000027,7.32000017,3.78999996,86.90000153,10,9.26000023,2.78999996,15,15.73999977,17.64999962,29.55999947,22.80999947,47.20999908,28.15999985,24.62999916,87.62999725,7.69999981,4.67000008
Husumgades,1450,2009,6.13999987,2.33999991,40.40999985,29.71999931,9.10000038,8.40999985,3.8599999,85.58999634,9.10000038,13.02000046,2.9000001,15.06000042,12.85999966,18.27000046,28.78000069,18.37000084,43.95999908,31.95000076,24.09000015,87.16999817,6.82999992,6
Julius Bloms,861,2009,7.42999983,5.23000002,40.06999969,27.87000084,10.68999958,5.46000004,3.25,88.44999695,7.96000004,12.35000038,3.28999996,13.72000027,16.60000038,14.94999981,31.13999939,14.28999996,44.59999847,25.67000008,29.72999954,87.33999634,8.25,4.40999985
Sankt Stefans,1880,2009,8.18999958,6.44000006,34.31000137,28.87999916,11.17000008,6.96999979,4.03999996,87.83999634,9.59000015,12.23999977,3.5,14.96000004,16.84000015,13.60000038,29.27000046,11.97999954,39.22999954,26.27000046,34.5,83.83000183,6.11999989,10.05000019
Høsterkøbgades,2287,2009,7.3499999,13.85999966,21.20999908,15.82999992,13.68999958,17.45000076,10.63000011,67.55000305,9.43000031,18.04999924,2.6099999,6.94999981,5.01999998,41.86999893,16.06999969,24.31999969,39.52999878,44.27000046,16.20999908,51.77000046,5.15999985,43.06999969
Nørrebroparkens,1421,2009,3.66000009,2.18000007,36.72999954,20.54999924,6.53999996,9.5,20.82999992,83.05000305,10.05000019,9.47000027,2.3900001,11.77000046,11.39000034,18.76000023,36.16999817,26.03000069,41.25,37.97999954,20.77000046,84.09999847,8.30000019,7.5999999
Nærumgades,1052,2009,7.88999987,7.78999996,25.95000076,23.29000092,15.30000019,12.73999977,7.03000021,82.36000061,8.55000019,22.40999985,3.36999989,11.68999958,8.55000019,23.37000084,22.04999924,20.37000084,44.06999969,31.84000015,24.09000015,76.90000153,5.03999996,18.05999947
Esromgades,1976,2009,7.38999987,7.13999987,37.54999924,26.56999969,9.35999966,8.25,3.74000001,86.91999817,12.10000038,14.05000019,3.04999995,13.86999989,11.42000008,18.69000053,26.81999969,12.81999969,41.24000168,28.86000061,29.88999939,76.87000275,5.82000017,17.30999947
Odins,1246,2009,8.35000038,16.04999924,27.20999908,19.10000038,11.96000004,11.64000034,5.69999981,81.91000366,8.53999996,15.06000042,3.81999993,9.89000034,8.76000023,30.55999947,23.37000084,18.55999947,39.63000107,34.15999985,26.20999908,51.43999863,5.30000019,43.25999832
Rådmands,1513,2009,4.82000017,3.36999989,42.63000107,23.32999992,9.85000038,10.51000023,5.48999977,85.08999634,8.07999992,14.25,2.67000008,11.59000015,13.18999958,17.68000031,32.54999924,15.97000027,43.22999954,29.95999908,26.80999947,81.69000244,7.34000015,10.97000027
P. D. Løvs,869,2009,6.67000008,4.71999979,32.56999969,28.19000053,11.05000019,11.61999989,5.17999983,83.77999878,9.68999958,11.60000038,4.5,10.90999985,18.95999908,19.78000069,24.55999947,19.14999962,39.20000076,31.22999954,29.55999947,84,6.21000004,9.77999973
Thors,788,2009,9.39000034,10.14999962,28.80999947,23.60000038,11.93000031,11.68000031,4.44000006,81.01000214,9.42000008,14.38000011,4.30000019,9.26000023,12.56000042,26.94000053,23.13999939,19.73999977,37.02000046,37.31999969,25.65999985,66.62000275,6.09000015,27.28000069
Ægirs,1976,2009,6.73000002,9.26000023,35.58000183,22.12000084,9.31000042,10.52999973,6.48000002,84.01999664,10.89000034,13.52000046,4.67999983,9.67000008,9.55000019,23.95999908,27.73999977,18.48999977,42.06999969,31.53000069,26.39999962,67.30999756,7.48999977,25.20000076
Vølunds,983,2009,6.61000013,3.04999995,40.68999863,30.93000031,8.23999977,6.71000004,3.75999999,86.27999878,9.73999977,12.09000015,3.99000001,11.14999962,17.61000061,15.96000004,29.45999908,13.23999977,39.97999954,28.65999985,31.36000061,82.5,8.64999962,8.85000038
Balders,1168,2009,6.42000008,4.96999979,40.06999969,27.73999977,9.42000008,7.53000021,3.8499999,88.08000183,10.72000027,10.11999989,2.71000004,13.52999973,17.54000092,14.63000011,30.76000023,17.44000053,42.65000153,25.73999977,31.60000038,86.55999756,8.98999977,4.44999981
Kingos Kirkes,2758,2009,6.19999981,7.21999979,39.52000046,21.94000053,9.39000034,10.47999954,5.26000023,85.26999664,9.18999958,13.94999981,4,11.31000042,11.35000038,21.25,28.95000076,16.43000031,41.63999939,31.87999916,26.47999954,71.68000031,7.9000001,20.40999985
Heimdals,4277,2009,10.14999962,22.87000084,22.02000046,18.03000069,12.27000046,8.09000015,6.57000017,75.98000336,10.69999981,14.84000015,3.58999991,9.34000015,7.11000013,31.57999992,22.86000061,21.73999977,40.52000046,36.97000122,22.51000023,41.54999924,3.44000006,55.02000046
Eddagårdens,1146,2009,4.36000013,2.97000003,49.74000168,14.82999992,6.80999994,6.71999979,14.56999969,82.52999878,7.11999989,8.34000015,2,6.34000015,9.78999996,18.23999977,48.15999985,13.32999992,55.63000107,28.73999977,15.63000011,70.33000183,11.26000023,18.40999985
Haralds,1982,2009,7.92000008,12.01000023,32.79999924,18.77000046,13.52000046,9.27999973,5.69999981,80.06999969,6.75,14.43000031,3.1099999,8.40999985,8.40999985,27.60000038,31.29999924,9.19999981,44.70999908,33.04000092,22.26000023,64.43000031,6.51000023,29.05999947
Vibekes,819,2009,8.55000019,5.61999989,29.05999947,24.29999924,10.98999977,13.80000019,7.69000006,87.80000305,10.52999973,16.10000038,4.80000019,14.85999966,16.10000038,14.85999966,22.76000023,18.75,32.18000031,25.65999985,42.15000153,91.20999908,5.13000011,3.66000009
Klostervængets,1677,2009,3.94000006,4.6500001,22.78000069,17.17000008,7.21999979,14.60999966,29.63999939,79.44999695,7.9000001,21.21999931,3.24000001,12.46000004,11.69999981,17.31999969,26.17000008,9.14999962,42.15999985,30.72999954,27.11000061,81.62999725,7.51000023,10.85000038
Lyngbyvejs,2752,2009,8.57999992,10.10000038,22.56999969,21.54999924,12.39000034,14.60999966,10.21000004,84.18000031,8.30000019,17.69000053,3.77999997,14.85999966,16.39999962,20.47999954,18.48999977,18.59000015,30.80999947,28.20999908,40.97999954,83.25,6.69000006,10.06999969
Studsgaards,827,2009,10.39999962,24.18000031,21.15999985,17.40999985,15.60000038,8.71000004,2.53999996,78.83000183,11.10999966,17.85000038,3.27999997,8.19999981,8.56000042,28.60000038,22.39999962,13.39999962,32.22999954,33.88000107,33.88000107,54.90000153,5.55999994,39.54000092
Lersøens,4415,2009,8.38000011,16.82999992,26.70000076,19.31999969,11.97999954,11.18999958,5.59000015,78.97000122,9.57999992,17.62000084,3.29999995,12,7.40999985,25.35000038,24.75,15.85000038,39.97999954,35.13999939,24.87999916,48.70000076,5.11999989,46.18000031
Getsemanes,616,2009,12.81999969,7.94999981,25.15999985,31.32999992,13.14999962,7.78999996,1.78999996,87.13999939,11.89999962,15.02999973,4.59000015,19.20999908,17.75,13.56999969,17.95000076,12.5,32.52999878,27.70999908,39.75999832,92.05000305,4.05999994,3.9000001
Stenos,1066,2009,4.21999979,5.82000017,28.04999924,24.57999992,15.56999969,17.17000008,4.5999999,77.54000092,11.97000027,16.18000031,3.67000008,10.35999966,14.02000046,31.18000031,12.61999989,4.8499999,60.15999985,16.82999992,23.01000023,52.63000107,34.79999924,12.56999969
Abel Cathrines,1219,2009,9.43000031,6.80999994,26.32999992,29.20000076,13.77999973,10.5,3.94000006,83.54000092,11.23999977,12.67000008,3.77999997,14.10000038,16.85000038,20.21999931,21.13999939,9.81000042,38.18000031,26.82999992,34.99000168,83.01999664,7.96000004,9.02000046
Svends,1556,2009,10.80000019,6.75,26.47999954,29.23999977,13.05000019,8.73999977,4.94999981,84.91000366,9.71000004,9.71000004,3.61999989,16.20999908,19.59000015,17.61000061,23.54000092,15.05000019,34.38999939,28.28000069,37.33000183,84.51000214,8.42000008,7.07000017
Eriks,1086,2009,9.57999992,4.78999996,25.13999939,30.11000061,12.52000046,9.57999992,8.28999996,84.19999695,12.06000042,13.59000015,2.5999999,14.30000019,18.44000053,17.48999977,21.51000023,12.65999985,33.79000092,32.00999832,34.20000076,82.04000092,8.19999981,9.76000023
Flæsketorvets,475,2009,6.53000021,2.31999993,33.04999924,33.25999832,9.05000019,9.68000031,6.11000013,88.51000214,9.38000011,18.27000046,3.95000005,14.56999969,17.53000069,14.56999969,21.72999954,8.40999985,33.61999893,28.69000053,37.68999863,89.68000031,6.73999977,3.57999992
Isteds,1222,2009,8.84000015,7.61000013,23.23999977,31.34000015,14.47999954,8.10000038,6.38000011,86.16999817,11.64999962,12.27999973,3.67000008,14.89999962,18.46999931,18.46999931,20.56999969,12.60999966,34.40999985,31.09000015,34.5,82.90000153,7.11999989,9.97999954
Revals,800,2009,8.63000011,13.5,22.87999916,21.25,13.75,12.88000011,7.13000011,79.25,9.52000046,14.35999966,4.1500001,10.02999973,11.59000015,30.28000069,20.06999969,23.07999992,39.15999985,35.56999969,25.27000046,60.25,7,32.75
Fisketorvets,235,2009,6.38000011,4.67999983,27.65999985,35.74000168,10.21000004,11.06000042,4.26000023,85.37000275,12,9.5,6.5,14,23,17,18,3.02999997,29.71999931,17.62999916,52.63999939,79.56999969,10.21000004,10.21000004
Gl. Kongevejs,951,2009,8.31000042,7.46999979,25.54999924,25.96999931,12.82999992,13.03999996,6.82999992,84.19000244,11.14000034,17.04999924,4.03000021,12.47999954,15.43999958,17.57999992,22.28000069,9.23999977,38.29000092,25.09000015,36.61999893,85.06999969,8.61999989,6.30999994
 Absalons,929,2009,11.09000015,7.0999999,20.55999947,32.72000122,11.30000019,9.03999996,8.18000031,85.76000214,11.60999966,10.60000038,3.33999991,14.07999992,20.31999969,17.27000046,22.79000092,12.14999962,35.72999954,28.65999985,35.59999847,87.51000214,5.71000004,6.78000021
Skydebanens,1737,2009,9.43999958,15.19999981,20.67000008,22.96999931,17.04000092,10.25,4.42999983,84.48000336,9.06999969,15.46000004,2.92000008,14.97999954,14.27000046,24.12999916,19.15999985,10.30000019,36.59000015,27.62999916,35.77999878,69.66000366,6.73999977,23.60000038
Saxos,444,2009,5.63000011,10.35999966,28.82999992,24.10000038,13.28999996,13.96000004,3.82999992,81.41999817,10.71000004,10.43999958,3.8499999,12.64000034,14.84000015,28.56999969,18.95999908,8.32999992,37.08000183,30.05999947,32.86999893,69.81999969,9.01000023,21.17000008
Sønderboulevards,1952,2009,7.84000015,5.23000002,30.73999977,31.61000061,10.81000042,8.39999962,5.38000011,86.40000153,9.05000019,13.85000038,3.11999989,14.53999996,17.09000015,16.15999985,26.20000076,14.60000038,37.79999924,27.94000053,34.25999832,84.43000031,8.03999996,7.53000021
Arkonas,951,2009,8.52000046,5.57000017,26.80999947,31.34000015,12.40999985,9.88000011,5.46999979,89.19999695,10.25,15.18000031,3.5,16.60000038,18.42000008,13.35999966,22.70000076,23.07999992,33.29000092,25.68000031,41.02000046,90.12000275,6.73000002,3.1500001
Sorte Hests,650,2009,10,11.07999992,18.77000046,27.69000053,16.92000008,11.38000011,4.1500001,82.97000122,11.39999962,13.80000019,3.5999999,14.80000019,20.79999924,19.60000038,16,17.64999962,31.57999992,25.55999947,42.86000061,81.84999847,6.30999994,11.85000038
Kaalunds,2521,2009,7.13999987,5.98999977,32.29000092,28.47999954,11.46000004,10.31000042,4.32000017,87.22000122,12.01000023,14.10000038,3.67000008,13.28999996,15.90999985,17.44000053,23.57999992,10,38.5,28.31999969,33.18000031,82.47000122,9.47999954,8.05000019
Valdemars,1440,2009,8.32999992,8.06000042,26.73999977,30.76000023,11.73999977,10.97000027,3.4000001,86.12000275,9.61999989,13.82999992,3.95000005,13.82999992,16.92000008,20.79000092,21.04999924,14.75,35.65999985,30.85000038,33.5,81.80999756,8.32999992,9.85999966
Sankt Mattæus,1514,2009,7.5999999,6.73999977,29.98999977,28.06999969,12.94999981,9.05000019,5.61000013,87.48999786,9.43000031,12.94999981,3.3599999,15.97999954,15.48999977,18.11000061,24.67000008,13.90999985,36.22999954,27.38999939,36.38000107,84.80999756,8.31999969,6.86999989
Sankelmarks,1148,2009,7.48999977,5.57000017,31.96999931,30.92000008,11.31999969,9.84000015,2.86999989,85.41000366,8.94999981,14.09000015,3.19000006,15.43000031,15.73999977,18.11000061,24.48999977,17.5,38.65000153,28.20999908,33.13999939,84.41000366,7.75,7.84000015
Haderslevgades,1255,2009,10.84000015,5.9000001,23.81999969,30.76000023,13.55000019,9.47999954,5.65999985,88.26000214,9.25,14.73999977,4.07000017,17.47999954,19,17.17000008,18.29000092,14.15999985,32.33000183,27.90999985,39.75999832,82.15000153,6.21999979,11.63000011
Stenderupgades,1456,2009,8.10000038,8.64999962,21.62999916,28.5,15.03999996,11.13000011,6.94000006,81.19000244,8.18000031,16.88999939,3.01999998,13.51000023,14.93000031,25.42000008,18.04000092,14.43000031,36.77000046,34.06999969,29.15999985,79.87999725,8.38000011,11.73999977
Ingerslevs,2061,2009,9.06999969,6.69999981,22.21999931,29.84000015,14.31000042,10.86999989,6.98999977,86.54000092,9.52000046,17.54999924,4.03999996,15.18000031,14.61999989,19.35000038,19.72999954,20.17000008,32.93999863,33.15999985,33.90000153,86.70999908,5,8.30000019
H.C. Ørsted Værkets,78,2009,5.13000011,14.10000038,6.40999985,19.22999954,24.36000061,25.63999939,5.13000011,74.59999847,3.23000002,30.64999962,4.84000015,8.06000042,6.44999981,41.93999863,4.84000015,0,23.20999908,23.20999908,53.56999969,89.73999786,7.69000006,2.55999994
Enghavevejs,1085,2009,9.94999981,6.17999983,24.05999947,34.56000137,11.43000031,8.02000046,5.80999994,87.76000214,10.73999977,13.53999996,4.32000017,14.69999981,18.44000053,18.67000008,19.60000038,13.94999981,33.18999863,32.97999954,33.83000183,80.08999634,7.82999992,12.06999969
Trøjborggades,1683,2009,10.27999973,7.25,26.31999969,33.75,11.47000027,8.19999981,2.73000002,85.88999939,9.97000027,14.02999973,3.31999993,13.65999985,18.31999969,18.02000046,22.67000008,20.64999962,34.31999969,28.11000061,37.56999969,85.55999756,7.84000015,6.5999999
Alsgades,2873,2009,6.86000013,10.76000023,21.44000053,22.23999977,11.93999958,16.85000038,9.92000008,76.80000305,7.63000011,17.04000092,3.55999994,9.31999969,8.98999977,35.86000061,17.60000038,10.36999989,37.68000031,39.31000137,23.01000023,63.97000122,4.48999977,31.53000069
Jerichaus,1047,2009,8.78999996,15.27999973,12.69999981,22.15999985,15.27999973,20.25,5.53999996,87.38999939,9.93000031,12.18999958,3.18000007,19.73999977,29.13999939,11.92000008,13.90999985,6.61999989,21.71999931,17.54999924,60.74000168,89.30000305,7.73999977,2.96000004
Vesterfælled,1323,2009,5.82000017,5.9000001,28.87000084,21.09000015,12.93000031,12.85000038,12.55000019,76.01999664,8.60999966,19.20999908,3.75999999,8.51000023,5.53999996,32.47999954,21.87999916,24.59000015,38.50999832,42.18999863,19.29999924,74.37999725,5.51999998,20.11000061
Peter Sabroes,1368,2009,6.94000006,11.26000023,23.25,17.18000031,14.90999985,17.69000053,8.77000046,74.98000336,6.67999983,23.28000069,2.25999999,8.25,3.73000002,39.88000107,15.90999985,12.5,33.63000107,44.13000107,22.23999977,65.34999847,4.01999998,30.62999916
Sigvald Olsens,2096,2009,7.4000001,9.72999954,23.22999954,21.28000069,14.84000015,16.55999947,6.96999979,74.87999725,6.69000006,22.68000031,2.73000002,7.73999977,4.1500001,41.45000076,14.56000042,10.89000034,33.88999939,44.97000122,21.13999939,67.59999847,4.67999983,27.71999931
Stubmøllens,1893,2009,6.92000008,15.06000042,19.06999969,16.79999924,13.21000004,16.47999954,12.47000027,74.13999939,8.02000046,23.42000008,3.19000006,6.69000006,6.23000002,38.75,13.69999981,20.51000023,33.50999832,42.5,23.98999977,62.70000076,3.8599999,33.43999863
Jesu Kirkens,2372,2009,7.88000011,7.5,26.10000038,24.48999977,12.68999958,14.28999996,7.03999996,87.61000061,7.94000006,21.19000053,5.03999996,13.30000019,16.42000008,15.98999977,20.12000084,9.51000023,30.13999939,26.42000008,43.43999863,86.08999634,6.78999996,7.11999989
Sydhavnens,2969,2009,11.81999969,3.86999989,32,35.13000107,8.42000008,7.61000013,1.14999998,91.5,9.63000011,17.20999908,6.78000021,14.88000011,19.89999962,17.12999916,14.47999954,18.40999985,24,18.44000053,57.56000137,79.79000092,9.09000015,11.10999966
Sjællandsbroens,1027,2009,4.09000015,12.76000023,13.34000015,9.25,12.94999981,32.61999893,15,75.02999878,7,23.04999924,3.16000009,17.96999931,7,30.31999969,11.52000046,14.47000027,26.69000053,41.61000061,31.70000076,85.09999847,6.13000011,8.76000023
Haydns,1310,2009,5.5,4.19999981,31.90999985,19.30999947,12.43999958,12.67000008,13.97000027,81.41000366,7.96000004,24.78000069,3.88000011,7.86000013,5.57000017,31.44000053,18.51000023,13.57999992,31.37999916,45.04999924,23.56999969,72.81999969,5.26999998,21.90999985
Engholmens,826,2009,4.11999989,2.29999995,27.96999931,20.57999992,8.72000027,10.89999962,25.42000008,83.41999817,8.47999954,22.26000023,5.30000019,13.43000031,8.65999985,24.72999954,17.13999939,24.13999939,26.48999977,44.77999878,28.72999954,82.69000244,6.17000008,11.14000034
Gl. Carlsbergs,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
Bavnehøj,707,2009,14.98999977,3.53999996,69.44999695,11.17000008,0.56999999,0.14,0.14,94.09999847,2.77999997,0.69,0.51999998,2.77999997,3.6500001,4.34000015,85.23999786,16.67000008,81.36000061,14.64000034,3.99000001,76.94000244,19.52000046,3.53999996
Beethovens,318,2009,3.76999998,14.14999962,13.84000015,10.68999958,22.01000023,27.04000092,8.48999977,76.47000122,10.19999981,21.21999931,0.81999999,11.84000015,7.76000023,35.09999847,13.06000042,10.14000034,32.97000122,20.87999916,46.15000153,95.59999847,3.1400001,1.25999999
Verdis,2361,2009,6.6500001,4.90999985,28.76000023,23.51000023,10.63000011,13.38000011,12.15999985,86.83000183,9.84000015,22.97999954,4.78000021,11.27000046,9.23999977,24.07999992,17.80999947,29.72999954,30.06999969,35.90999985,34.00999832,84.87999725,5.80000019,9.31999969
